object_id,class,split,object_path
465,airplane,train,ModelNet40\airplane\train\airplane_0466.off
466,airplane,train,ModelNet40\airplane\train\airplane_0467.off
467,airplane,train,ModelNet40\airplane\train\airplane_0468.off
468,airplane,train,ModelNet40\airplane\train\airplane_0469.off
469,airplane,train,ModelNet40\airplane\train\airplane_0470.off
470,airplane,train,ModelNet40\airplane\train\airplane_0471.off
471,airplane,train,ModelNet40\airplane\train\airplane_0472.off
472,airplane,train,ModelNet40\airplane\train\airplane_0473.off
473,airplane,train,ModelNet40\airplane\train\airplane_0474.off
474,airplane,train,ModelNet40\airplane\train\airplane_0475.off
475,airplane,train,ModelNet40\airplane\train\airplane_0476.off
476,airplane,train,ModelNet40\airplane\train\airplane_0477.off
477,airplane,train,ModelNet40\airplane\train\airplane_0478.off
478,airplane,train,ModelNet40\airplane\train\airplane_0479.off
479,airplane,train,ModelNet40\airplane\train\airplane_0480.off
480,airplane,train,ModelNet40\airplane\train\airplane_0481.off
481,airplane,train,ModelNet40\airplane\train\airplane_0482.off
482,airplane,train,ModelNet40\airplane\train\airplane_0483.off
483,airplane,train,ModelNet40\airplane\train\airplane_0484.off
484,airplane,train,ModelNet40\airplane\train\airplane_0485.off
485,airplane,train,ModelNet40\airplane\train\airplane_0486.off
486,airplane,train,ModelNet40\airplane\train\airplane_0487.off
487,airplane,train,ModelNet40\airplane\train\airplane_0488.off
488,airplane,train,ModelNet40\airplane\train\airplane_0489.off
489,airplane,train,ModelNet40\airplane\train\airplane_0490.off
490,airplane,train,ModelNet40\airplane\train\airplane_0491.off
491,airplane,train,ModelNet40\airplane\train\airplane_0492.off
492,airplane,train,ModelNet40\airplane\train\airplane_0493.off
493,airplane,train,ModelNet40\airplane\train\airplane_0494.off
494,airplane,train,ModelNet40\airplane\train\airplane_0495.off
495,airplane,train,ModelNet40\airplane\train\airplane_0496.off
496,airplane,train,ModelNet40\airplane\train\airplane_0497.off
497,airplane,train,ModelNet40\airplane\train\airplane_0498.off
498,airplane,train,ModelNet40\airplane\train\airplane_0499.off
499,airplane,train,ModelNet40\airplane\train\airplane_0500.off
500,airplane,train,ModelNet40\airplane\train\airplane_0501.off
501,airplane,train,ModelNet40\airplane\train\airplane_0502.off
502,airplane,train,ModelNet40\airplane\train\airplane_0503.off
503,airplane,train,ModelNet40\airplane\train\airplane_0504.off
504,airplane,train,ModelNet40\airplane\train\airplane_0505.off
505,airplane,train,ModelNet40\airplane\train\airplane_0506.off
506,airplane,train,ModelNet40\airplane\train\airplane_0507.off
507,airplane,train,ModelNet40\airplane\train\airplane_0508.off
508,airplane,train,ModelNet40\airplane\train\airplane_0509.off
509,airplane,train,ModelNet40\airplane\train\airplane_0510.off
510,airplane,train,ModelNet40\airplane\train\airplane_0511.off
511,airplane,train,ModelNet40\airplane\train\airplane_0512.off
512,airplane,train,ModelNet40\airplane\train\airplane_0513.off
513,airplane,train,ModelNet40\airplane\train\airplane_0514.off
514,airplane,train,ModelNet40\airplane\train\airplane_0515.off
515,airplane,train,ModelNet40\airplane\train\airplane_0516.off
516,airplane,train,ModelNet40\airplane\train\airplane_0517.off
517,airplane,train,ModelNet40\airplane\train\airplane_0518.off
518,airplane,train,ModelNet40\airplane\train\airplane_0519.off
519,airplane,train,ModelNet40\airplane\train\airplane_0520.off
520,airplane,train,ModelNet40\airplane\train\airplane_0521.off
521,airplane,train,ModelNet40\airplane\train\airplane_0522.off
522,airplane,train,ModelNet40\airplane\train\airplane_0523.off
523,airplane,train,ModelNet40\airplane\train\airplane_0524.off
524,airplane,train,ModelNet40\airplane\train\airplane_0525.off
525,airplane,train,ModelNet40\airplane\train\airplane_0526.off
526,airplane,train,ModelNet40\airplane\train\airplane_0527.off
527,airplane,train,ModelNet40\airplane\train\airplane_0528.off
528,airplane,train,ModelNet40\airplane\train\airplane_0529.off
529,airplane,train,ModelNet40\airplane\train\airplane_0530.off
530,airplane,train,ModelNet40\airplane\train\airplane_0531.off
531,airplane,train,ModelNet40\airplane\train\airplane_0532.off
532,airplane,train,ModelNet40\airplane\train\airplane_0533.off
533,airplane,train,ModelNet40\airplane\train\airplane_0534.off
534,airplane,train,ModelNet40\airplane\train\airplane_0535.off
535,airplane,train,ModelNet40\airplane\train\airplane_0536.off
536,airplane,train,ModelNet40\airplane\train\airplane_0537.off
537,airplane,train,ModelNet40\airplane\train\airplane_0538.off
538,airplane,train,ModelNet40\airplane\train\airplane_0539.off
539,airplane,train,ModelNet40\airplane\train\airplane_0540.off
540,airplane,train,ModelNet40\airplane\train\airplane_0541.off
541,airplane,train,ModelNet40\airplane\train\airplane_0542.off
542,airplane,train,ModelNet40\airplane\train\airplane_0543.off
543,airplane,train,ModelNet40\airplane\train\airplane_0544.off
544,airplane,train,ModelNet40\airplane\train\airplane_0545.off
545,airplane,train,ModelNet40\airplane\train\airplane_0546.off
546,airplane,train,ModelNet40\airplane\train\airplane_0547.off
547,airplane,train,ModelNet40\airplane\train\airplane_0548.off
548,airplane,train,ModelNet40\airplane\train\airplane_0549.off
549,airplane,train,ModelNet40\airplane\train\airplane_0550.off
550,airplane,train,ModelNet40\airplane\train\airplane_0551.off
551,airplane,train,ModelNet40\airplane\train\airplane_0552.off
552,airplane,train,ModelNet40\airplane\train\airplane_0553.off
553,airplane,train,ModelNet40\airplane\train\airplane_0554.off
554,airplane,train,ModelNet40\airplane\train\airplane_0555.off
555,airplane,train,ModelNet40\airplane\train\airplane_0556.off
556,airplane,train,ModelNet40\airplane\train\airplane_0557.off
557,airplane,train,ModelNet40\airplane\train\airplane_0558.off
558,airplane,train,ModelNet40\airplane\train\airplane_0559.off
559,airplane,train,ModelNet40\airplane\train\airplane_0560.off
560,airplane,train,ModelNet40\airplane\train\airplane_0561.off
561,airplane,train,ModelNet40\airplane\train\airplane_0562.off
562,airplane,train,ModelNet40\airplane\train\airplane_0563.off
563,airplane,train,ModelNet40\airplane\train\airplane_0564.off
564,airplane,train,ModelNet40\airplane\train\airplane_0565.off
565,airplane,train,ModelNet40\airplane\train\airplane_0566.off
566,airplane,train,ModelNet40\airplane\train\airplane_0567.off
567,airplane,train,ModelNet40\airplane\train\airplane_0568.off
568,airplane,train,ModelNet40\airplane\train\airplane_0569.off
569,airplane,train,ModelNet40\airplane\train\airplane_0570.off
570,airplane,train,ModelNet40\airplane\train\airplane_0571.off
571,airplane,train,ModelNet40\airplane\train\airplane_0572.off
572,airplane,train,ModelNet40\airplane\train\airplane_0573.off
573,airplane,train,ModelNet40\airplane\train\airplane_0574.off
574,airplane,train,ModelNet40\airplane\train\airplane_0575.off
575,airplane,train,ModelNet40\airplane\train\airplane_0576.off
576,airplane,train,ModelNet40\airplane\train\airplane_0577.off
577,airplane,train,ModelNet40\airplane\train\airplane_0578.off
578,airplane,train,ModelNet40\airplane\train\airplane_0579.off
579,airplane,train,ModelNet40\airplane\train\airplane_0580.off
580,airplane,train,ModelNet40\airplane\train\airplane_0581.off
581,airplane,train,ModelNet40\airplane\train\airplane_0582.off
582,airplane,train,ModelNet40\airplane\train\airplane_0583.off
583,airplane,train,ModelNet40\airplane\train\airplane_0584.off
584,airplane,train,ModelNet40\airplane\train\airplane_0585.off
585,airplane,train,ModelNet40\airplane\train\airplane_0586.off
586,airplane,train,ModelNet40\airplane\train\airplane_0587.off
587,airplane,train,ModelNet40\airplane\train\airplane_0588.off
588,airplane,train,ModelNet40\airplane\train\airplane_0589.off
589,airplane,train,ModelNet40\airplane\train\airplane_0590.off
590,airplane,train,ModelNet40\airplane\train\airplane_0591.off
591,airplane,train,ModelNet40\airplane\train\airplane_0592.off
592,airplane,train,ModelNet40\airplane\train\airplane_0593.off
593,airplane,train,ModelNet40\airplane\train\airplane_0594.off
594,airplane,train,ModelNet40\airplane\train\airplane_0595.off
595,airplane,train,ModelNet40\airplane\train\airplane_0596.off
596,airplane,train,ModelNet40\airplane\train\airplane_0597.off
597,airplane,train,ModelNet40\airplane\train\airplane_0598.off
598,airplane,train,ModelNet40\airplane\train\airplane_0599.off
599,airplane,train,ModelNet40\airplane\train\airplane_0600.off
600,airplane,train,ModelNet40\airplane\train\airplane_0601.off
601,airplane,train,ModelNet40\airplane\train\airplane_0602.off
602,airplane,train,ModelNet40\airplane\train\airplane_0603.off
603,airplane,train,ModelNet40\airplane\train\airplane_0604.off
604,airplane,train,ModelNet40\airplane\train\airplane_0605.off
605,airplane,train,ModelNet40\airplane\train\airplane_0606.off
606,airplane,train,ModelNet40\airplane\train\airplane_0607.off
607,airplane,train,ModelNet40\airplane\train\airplane_0608.off
608,airplane,train,ModelNet40\airplane\train\airplane_0609.off
609,airplane,train,ModelNet40\airplane\train\airplane_0610.off
610,airplane,train,ModelNet40\airplane\train\airplane_0611.off
611,airplane,train,ModelNet40\airplane\train\airplane_0612.off
612,airplane,train,ModelNet40\airplane\train\airplane_0613.off
613,airplane,train,ModelNet40\airplane\train\airplane_0614.off
614,airplane,train,ModelNet40\airplane\train\airplane_0615.off
615,airplane,train,ModelNet40\airplane\train\airplane_0616.off
616,airplane,train,ModelNet40\airplane\train\airplane_0617.off
617,airplane,train,ModelNet40\airplane\train\airplane_0618.off
618,airplane,train,ModelNet40\airplane\train\airplane_0619.off
619,airplane,train,ModelNet40\airplane\train\airplane_0620.off
620,airplane,train,ModelNet40\airplane\train\airplane_0621.off
621,airplane,train,ModelNet40\airplane\train\airplane_0622.off
622,airplane,train,ModelNet40\airplane\train\airplane_0623.off
623,airplane,train,ModelNet40\airplane\train\airplane_0624.off
624,airplane,train,ModelNet40\airplane\train\airplane_0625.off
625,airplane,train,ModelNet40\airplane\train\airplane_0626.off
626,airplane,test,ModelNet40\airplane\test\airplane_0627.off
627,airplane,test,ModelNet40\airplane\test\airplane_0628.off
628,airplane,test,ModelNet40\airplane\test\airplane_0629.off
629,airplane,test,ModelNet40\airplane\test\airplane_0630.off
630,airplane,test,ModelNet40\airplane\test\airplane_0631.off
631,airplane,test,ModelNet40\airplane\test\airplane_0632.off
632,airplane,test,ModelNet40\airplane\test\airplane_0633.off
633,airplane,test,ModelNet40\airplane\test\airplane_0634.off
634,airplane,test,ModelNet40\airplane\test\airplane_0635.off
635,airplane,test,ModelNet40\airplane\test\airplane_0636.off
636,airplane,test,ModelNet40\airplane\test\airplane_0637.off
637,airplane,test,ModelNet40\airplane\test\airplane_0638.off
638,airplane,test,ModelNet40\airplane\test\airplane_0639.off
639,airplane,test,ModelNet40\airplane\test\airplane_0640.off
640,airplane,test,ModelNet40\airplane\test\airplane_0641.off
641,airplane,test,ModelNet40\airplane\test\airplane_0642.off
642,airplane,test,ModelNet40\airplane\test\airplane_0643.off
643,airplane,test,ModelNet40\airplane\test\airplane_0644.off
644,airplane,test,ModelNet40\airplane\test\airplane_0645.off
645,airplane,test,ModelNet40\airplane\test\airplane_0646.off
646,airplane,test,ModelNet40\airplane\test\airplane_0647.off
647,airplane,test,ModelNet40\airplane\test\airplane_0648.off
648,airplane,test,ModelNet40\airplane\test\airplane_0649.off
649,airplane,test,ModelNet40\airplane\test\airplane_0650.off
650,airplane,test,ModelNet40\airplane\test\airplane_0651.off
651,airplane,test,ModelNet40\airplane\test\airplane_0652.off
652,airplane,test,ModelNet40\airplane\test\airplane_0653.off
653,airplane,test,ModelNet40\airplane\test\airplane_0654.off
654,airplane,test,ModelNet40\airplane\test\airplane_0655.off
655,airplane,test,ModelNet40\airplane\test\airplane_0656.off
656,airplane,test,ModelNet40\airplane\test\airplane_0657.off
657,airplane,test,ModelNet40\airplane\test\airplane_0658.off
658,airplane,test,ModelNet40\airplane\test\airplane_0659.off
659,airplane,test,ModelNet40\airplane\test\airplane_0660.off
660,airplane,test,ModelNet40\airplane\test\airplane_0661.off
661,airplane,test,ModelNet40\airplane\test\airplane_0662.off
662,airplane,test,ModelNet40\airplane\test\airplane_0663.off
663,airplane,test,ModelNet40\airplane\test\airplane_0664.off
664,airplane,test,ModelNet40\airplane\test\airplane_0665.off
665,airplane,test,ModelNet40\airplane\test\airplane_0666.off
666,airplane,test,ModelNet40\airplane\test\airplane_0667.off
667,airplane,test,ModelNet40\airplane\test\airplane_0668.off
668,airplane,test,ModelNet40\airplane\test\airplane_0669.off
669,airplane,test,ModelNet40\airplane\test\airplane_0670.off
670,airplane,test,ModelNet40\airplane\test\airplane_0671.off
671,airplane,test,ModelNet40\airplane\test\airplane_0672.off
672,airplane,test,ModelNet40\airplane\test\airplane_0673.off
673,airplane,test,ModelNet40\airplane\test\airplane_0674.off
674,airplane,test,ModelNet40\airplane\test\airplane_0675.off
675,airplane,test,ModelNet40\airplane\test\airplane_0676.off
676,airplane,test,ModelNet40\airplane\test\airplane_0677.off
677,airplane,test,ModelNet40\airplane\test\airplane_0678.off
678,airplane,test,ModelNet40\airplane\test\airplane_0679.off
679,airplane,test,ModelNet40\airplane\test\airplane_0680.off
680,airplane,test,ModelNet40\airplane\test\airplane_0681.off
681,airplane,test,ModelNet40\airplane\test\airplane_0682.off
682,airplane,test,ModelNet40\airplane\test\airplane_0683.off
683,airplane,test,ModelNet40\airplane\test\airplane_0684.off
684,airplane,test,ModelNet40\airplane\test\airplane_0685.off
685,airplane,test,ModelNet40\airplane\test\airplane_0686.off
686,airplane,test,ModelNet40\airplane\test\airplane_0687.off
687,airplane,test,ModelNet40\airplane\test\airplane_0688.off
688,airplane,test,ModelNet40\airplane\test\airplane_0689.off
689,airplane,test,ModelNet40\airplane\test\airplane_0690.off
690,airplane,test,ModelNet40\airplane\test\airplane_0691.off
691,airplane,test,ModelNet40\airplane\test\airplane_0692.off
692,airplane,test,ModelNet40\airplane\test\airplane_0693.off
693,airplane,test,ModelNet40\airplane\test\airplane_0694.off
694,airplane,test,ModelNet40\airplane\test\airplane_0695.off
695,airplane,test,ModelNet40\airplane\test\airplane_0696.off
696,airplane,test,ModelNet40\airplane\test\airplane_0697.off
697,airplane,test,ModelNet40\airplane\test\airplane_0698.off
698,airplane,test,ModelNet40\airplane\test\airplane_0699.off
699,airplane,test,ModelNet40\airplane\test\airplane_0700.off
700,airplane,test,ModelNet40\airplane\test\airplane_0701.off
701,airplane,test,ModelNet40\airplane\test\airplane_0702.off
702,airplane,test,ModelNet40\airplane\test\airplane_0703.off
703,airplane,test,ModelNet40\airplane\test\airplane_0704.off
704,airplane,test,ModelNet40\airplane\test\airplane_0705.off
705,airplane,test,ModelNet40\airplane\test\airplane_0706.off
706,airplane,test,ModelNet40\airplane\test\airplane_0707.off
707,airplane,test,ModelNet40\airplane\test\airplane_0708.off
708,airplane,test,ModelNet40\airplane\test\airplane_0709.off
709,airplane,test,ModelNet40\airplane\test\airplane_0710.off
710,airplane,test,ModelNet40\airplane\test\airplane_0711.off
711,airplane,test,ModelNet40\airplane\test\airplane_0712.off
712,airplane,test,ModelNet40\airplane\test\airplane_0713.off
713,airplane,test,ModelNet40\airplane\test\airplane_0714.off
714,airplane,test,ModelNet40\airplane\test\airplane_0715.off
715,airplane,test,ModelNet40\airplane\test\airplane_0716.off
716,airplane,test,ModelNet40\airplane\test\airplane_0717.off
717,airplane,test,ModelNet40\airplane\test\airplane_0718.off
718,airplane,test,ModelNet40\airplane\test\airplane_0719.off
